acct_num,status,gender,last_name,first_name,salary,city,state,
CU-17259891,RMS,F,PETERSON, jessica,$156546,rome,NY,
CU-73048128,RR,F,PETERSON, sarah,$97756,rome,NY,
CU-56731596,RMS,F,PETERSON, karen,$152022,rome,NY,
CU-97853015,RR,F,PETERSON, nancy,$165095,rome,NY,
CU-43839078,RR,F,PETERSON, lisa,$144060,rome,NY,
CU-11188716,RR,F,PETERSON, margaret,$225874,rome,NY,
CU-83521852,RM,F,PETERSON, betty,$231007,rome,NY,
CU-02409243,RMS,F,PETERSON, sandra,$174318,rome,NY,
CU-76769044,RR,F,PETERSON, ashley,$84949,rome,NY,
CU-52033850,RR,F,PETERSON, dorothy,$274359,rome,NY,
CU-67760049,RR,F,PETERSON, kimberly,$80772,rome,NY,
CU-86759436,RM,F,PETERSON, emily,$237773,rome,NY,
CU-90976736,RMS,F,PETERSON, donna,$263468,rome,NY,
CU-39772818,RR,F,PETERSON, michelle,$41085,rome,NY,
CU-58187584,RR,F,PETERSON, carol,$96153,rome,NY,
CU-05686155,RR,F,PETERSON, amanda,$151929,rome,NY,
CU-88131188,RR,F,PETERSON, melissa,$176090,rome,NY,
CU-11845426,RM,F,PETERSON, deborah,$276430,rome,NY,
CU-46627326,RM,F,PETERSON, stephanie,$202330,rome,NY,
CU-49940680,RR,F,PETERSON, rebecca,$78448,rome,NY,
CU-52792185,RMS,F,PETERSON, laura,$58416,rome,NY,
CU-73661397,RR,F,PETERSON, sharon,$139950,rome,NY,
CU-12953349,RMS,F,PETERSON, cynthia,$95987,rome,NY,
CU-81599798,RR,F,PETERSON, kathleen,$173787,rome,NY,
CU-19742348,RMS,F,PETERSON, amy,$252988,rome,NY,
CU-10119140,RMS,F,PETERSON, shirley,$142418,rome,NY,
CU-34347669,RR,F,PETERSON, angela,$138068,rome,NY,
CU-45346478,RR,F,PETERSON, helen,$141157,rome,NY,
CU-71171584,RMS,F,PETERSON, anna,$136208,rome,NY,
CU-44055009,RMS,F,PETERSON, brenda,$168379,rome,NY,
CU-75473572,RM,F,PETERSON, pamela,$109972,rome,NY,
CU-61371240,RR,F,PETERSON, nicole,$199364,rome,NY,
CU-18187516,RM,F,PETERSON, samantha,$170217,rome,NY,
CU-55309407,RM,F,PETERSON, katherine,$78416,rome,NY,
CU-82873288,RMS,F,PETERSON, emma,$279309,rome,NY,
CU-72991588,RR,F,PETERSON, ruth,$252431,rome,NY,
CU-32949658,RMS,F,PETERSON, christine,$205445,rome,NY,
CU-25892524,RR,F,PETERSON, catherine,$128884,rome,NY,
CU-66260695,RM,F,PETERSON, debra,$52615,rome,NY,
CU-68139812,RMS,F,PETERSON, rachel,$174403,rome,NY,
CU-14600402,RR,F,PETERSON, carolyn,$140411,rome,NY,
CU-47412308,RR,F,PETERSON, janet,$153899,rome,NY,
CU-40021759,RR,F,PETERSON, virginia,$168376,rome,NY,
CU-00686084,RR,F,PETERSON, maria,$211194,rome,NY,
CU-60748530,RR,F,PETERSON, heather,$242868,rome,NY,
CU-50547038,RR,F,PETERSON, diane,$124556,rome,NY,
CU-74696949,RR,F,PETERSON, julie,$195060,rome,NY,
CU-53266832,RM,F,PETERSON, joyce,$63450,rome,NY,
CU-51657525,RR,F,PETERSON, victoria,$119103,rome,NY,
CU-54822413,RR,F,PETERSON, kelly,$224481,rome,NY,
CU-29251560,RM,F,PETERSON, christina,$215287,rome,NY,
CU-85195206,RM,F,PETERSON, lauren,$229028,rome,NY,
CU-31150645,RR,F,PETERSON, joan,$83990,rome,NY,
CU-84409251,RR,F,PETERSON, evelyn,$84734,rome,NY,
CU-77354599,RM,F,PETERSON, olivia,$107130,rome,NY,
CU-76315023,RR,F,PETERSON, judith,$234161,rome,NY,
CU-53879238,RM,F,PETERSON, megan,$66505,rome,NY,
CU-56032736,RMS,F,PETERSON, cheryl,$203462,rome,NY,
CU-40549037,RR,F,PETERSON, martha,$54780,rome,NY,
CU-87443627,RR,F,PETERSON, andrea,$232483,rome,NY,
CU-74515324,RR,F,PETERSON, frances,$260291,rome,NY,
CU-76604701,RM,F,PETERSON, hannah,$177021,rome,NY,
CU-93568778,RR,F,PETERSON, jacqueline,$144819,rome,NY,
CU-29178199,RR,F,PETERSON, ann,$186399,rome,NY,
CU-59153468,RMS,F,PETERSON, gloria,$180012,rome,NY,
CU-30848814,RR,F,PETERSON, jean,$120352,rome,NY,
CU-10678260,RR,F,PETERSON, kathryn,$65476,rome,NY,
CU-98257670,RR,F,PETERSON, alice,$49305,rome,NY,
CU-73447820,RR,F,PETERSON, teresa,$48838,rome,NY,
CU-22532337,RR,F,PETERSON, sara,$66853,rome,NY,
CU-83699514,RR,F,PETERSON, janice,$172903,rome,NY,
CU-47859595,RR,F,PETERSON, doris,$195791,rome,NY,
CU-73543775,RR,F,PETERSON, madison,$49616,rome,NY,
CU-41132448,RMS,F,PETERSON, julia,$153289,rome,NY,
CU-47864013,RMS,F,PETERSON, grace,$283105,rome,NY,
CU-98015723,RMS,F,PETERSON, judy,$268957,rome,NY,
CU-34211982,RR,F,PETERSON, abigail,$172215,rome,NY,
CU-23524048,RR,F,PETERSON, marie,$163160,rome,NY,
CU-09433748,RR,F,PETERSON, denise,$83904,rome,NY,
CU-12169350,RR,F,PETERSON, beverly,$211473,rome,NY,
CU-50713852,RR,F,PETERSON, amber,$203461,rome,NY,
CU-09878865,RM,F,PETERSON, theresa,$126594,rome,NY,
CU-21171422,RMS,F,PETERSON, marilyn,$204037,rome,NY,
CU-48631145,RMS,F,PETERSON, danielle,$62300,rome,NY,
CU-93395746,RR,F,PETERSON, diana,$99733,rome,NY,
CU-85819683,RR,F,PETERSON, brittany,$205545,rome,NY,
CU-26214206,RMS,F,PETERSON, natalie,$72078,rome,NY,
CU-64315753,RR,F,PETERSON, sophia,$233196,rome,NY,
CU-54505512,RR,F,PETERSON, rose,$73260,rome,NY,
CU-46072645,RM,F,PETERSON, isabella,$256769,rome,NY,
CU-69735343,RR,F,PETERSON, alexis,$261391,rome,NY,
CU-45801325,RR,F,PETERSON, kayla,$166565,rome,NY,
CU-71360077,RR,F,PETERSON, charlotte,$249652,rome,NY,
CU-62962545,RM,M,BAILEY, james,$163647,norwich,NY,
CU-10543394@,RM,M,BAILEY, john,$61122,oswego,NY,
CU-79336362,RMS,M,BAILEY, robert,$70930,rochester,NY,
CU-01430345,RR,M,BAILEY, michael,$342493,gloversville,NY,
CU-43612276,RM,M,BAILEY, william,$226962,buffalo,NY,
CU-67645529^,RMS,M,BAILEY, david,$142911,johnstown,NY,
CU-73941252,RM,M,BAILEY, richard,$203963,mount%vernon,NY,
CU-48855948,RR,M,BAILEY, joseph,$172292,peekskill,NY,
CU-69073019@,RM,M,BAILEY, thomas,$270559,hudson,NY,
CU-18131573@,RM,M,BAILEY, charles,$114897,yonkers,NY,
CU-38514486,RM,M,BAILEY, christopher,$130900,ithaca,NY,
CU-37420562,RMS,M,BAILEY, daniel,$343875,corning,NY,
CU-77313114,RMS,M,BAILEY, matthew,$224708,batavia,NY,
CU-28471869,RM,M,BAILEY, anthony,$235553,cohoes,NY,
CU-65770911,RM,M,BAILEY, donald,$85991,johnstown,NY,
CU-00251219,RM,M,BAILEY, mark,$161402,newburgh,NY,
CU-36104265,RM,M,BAILEY, paul,$232645,salamanca,NY,
CU-15305056@,RM,M,BAILEY, steven,$235581,white%plains,NY,
CU-57451809,RMS,M,BAILEY, andrew,$114463,middletown,NY,
CU-55091871@,RMS,M,BAILEY, kenneth,$111137,new%rochelle,NY,
CU-91534943^,RM,M,BAILEY, joshua,$128832,niagara%falls,NY,
CU-49138192,RMS,M,BAILEY, kevin,$161441,norwich,NY,
CU-68182867,RR,M,BAILEY, brian,$66191,new%york,NY,
CU-12312444,RR,M,BAILEY, george,$278264,yonkers,NY,
CU-79927842@,RM,M,BAILEY, edward,$283252,amsterdam,NY,
CU-82803162,RMS,M,BAILEY, ronald,$160061,newburgh,NY,
CU-72198737,RM,M,BAILEY, timothy,$327170,mount%vernon,NY,
CU-87373528^,RMS,M,BAILEY, jason,$71687,utica,NY,
CU-12951101,RM,M,BAILEY, jeffrey,$276187,cohoes,NY,
CU-89016532,RM,M,BAILEY, ryan,$83445,watertown,NY,
CU-79804853,RMS,M,BAILEY, jacob,$162513,new%york,NY,
CU-35093971^,RMS,M,BAILEY, gary,$173103,white%plains,NY,
CU-30914275,RMS,M,BAILEY, nicholas,$107535,corning,NY,
CU-67397900,RM,M,BAILEY, eric,$339236,beacon,NY,
CU-08160029,RM,M,BAILEY, jonathan,$115442,auburn,NY,
CU-78461377^,RM,M,BAILEY, stephen,$189450,oneida,NY,
CU-94207075,RM,M,BAILEY, larry,$333656,auburn,NY,
CU-97109327,RMS,M,BAILEY, justin,$276681,watervliet,NY,
CU-98366448,RR,M,BAILEY, scott,$129579,auburn,NY,
CU-24765861,RR,M,BAILEY, brandon,$90872,canandaigua,NY,
CU-06274086,RM,M,BAILEY, benjamin,$145442,poughkeepsie,NY,
CU-37270897,RMS,M,BAILEY, samuel,$161775,auburn,NY,
CU-99152703,RMS,M,BAILEY, frank,$212574,canandaigua,NY,
CU-03936063,RMS,M,BAILEY, gregory,$72402,tonawanda,NY,
CU-91732284,RM,M,BAILEY, raymond,$332616,mechanicville,NY,
CU-48972693,RM,M,BAILEY, alexander,$299447,lockport,NY,
CU-66218547,RM,M,BAILEY, patrick,$72706,poughkeepsie,NY,
CU-26773236,RMS,M,BAILEY, jack,$327829,watertown,NY,
CU-68940629,RM,M,BAILEY, dennis,$142327,beacon,NY,
CU-31785945,RMS,M,BAILEY, jerry,$260519,glen%cove,NY,
CU-59546025,RMS,M,BAILEY, tyler,$133258,hudson,NY,
CU-17533081,RR,M,BAILEY, aaron,$239347,mount%vernon,NY,
CU-39027776,RMS,M,BAILEY, jose,$273973,batavia,NY,
CU-11785866,RM,M,BAILEY, henry,$238702,schenectady,NY,
CU-95945214,RMS,M,BAILEY, adam,$330377,mount%vernon,NY,
CU-92611444,RMS,M,BAILEY, douglas,$262911,oswego,NY,
CU-69948655,RMS,M,BAILEY, nathan,$180428,auburn,NY,
CU-42844756@,RM,M,BAILEY, peter,$317684,dunkirk,NY,
CU-83457611,RM,M,BAILEY, zachary,$154957,beacon,NY,
CU-57243741,RM,M,BAILEY, kyle,$186426,cohoes,NY,
CU-08163618,RM,M,BAILEY, walter,$217488,peekskill,NY,
CU-02876133^,RM,M,BAILEY, harold,$307190,poughkeepsie,NY,
CU-72141947,RM,M,BAILEY, jeremy,$227225,new%rochelle,NY,
CU-07834604,RMS,M,BAILEY, ethan,$247070,lockport,NY,
CU-48722321,RR,M,BAILEY, carl,$67735,olean,NY,
CU-07520066,RR,M,BAILEY, keith,$165048,mechanicville,NY,
CU-76140930^,RM,M,BAILEY, roger,$228159,dunkirk,NY,
CU-09746033^,RMS,M,BAILEY, gerald,$328553,peekskill,NY,
CU-78048935@,RMS,M,BAILEY, christian,$110363,hudson,NY,
CU-26284451,RM,M,BAILEY, terry,$330636,glen%cove,NY,
CU-52895278,RR,M,BAILEY, sean,$185405,,NY,
CU-65026016,RMS,M,BAILEY, arthur,$93356,plattsburgh,NY,
CU-60370249@,RM,M,BAILEY, austin,$281196,new%york,NY,
CU-11181795,RMS,M,BAILEY, noah,$96538,white%plains,NY,
CU-91653588,RMS,M,BAILEY, lawrence,$139143,new%york,NY,
CU-96193346,RM,M,BAILEY, jesse,$328290,lackawanna,NY,
CU-86447524,RMS,M,BAILEY, joe,$335413,yonkers,NY,
CU-02540040,RMS,M,BAILEY, bryan,$183545,oneida,NY,
CU-61011493,RM,M,BAILEY, billy,$83933,cortland,NY,
CU-00855256@,RM,M,BAILEY, jordan,$168509,mount%vernon,NY,
CU-02868698,RR,M,BAILEY, albert,$308138,gloversville,NY,
CU-66801650@,RMS,M,BAILEY, dylan,$66329,auburn,NY,
CU-23391416,RM,M,BAILEY, bruce,$275778,tonawanda,NY,
CU-79240480,RM,M,BAILEY, willie,$238619,buffalo,NY,
CU-65635694,RMS,M,BAILEY, gabriel,$287864,glen%cove,NY,
CU-47609614^,RM,M,BAILEY, alan,$182723,mount%vernon,NY,
CU-33451082,RM,M,BAILEY, juan,$324313,olean,NY,
CU-67595477,RMS,M,BAILEY, logan,$69555,corning,NY,
CU-66939026,RM,M,BAILEY, wayne,$172630,glens%falls,NY,
CU-80379318,RM,M,BAILEY, ralph,$190515,gloversville,NY,
CU-72322607,RMS,M,BAILEY, roy,$98729,batavia,NY,
CU-29087490,RM,M,BAILEY, eugene,$187356,hornell,NY,
CU-74343306@,RMS,M,BAILEY, randy,$102159,rome,NY,
CU-48920458,RMS,M,BAILEY, vincent,$72311,niagara%falls,NY,
CU-53234853@,RMS,M,BAILEY, russell,$172244,hornell,NY,
CU-70835153^,RMS,M,BAILEY, louis,$226696,new%york,NY,
CU-15538085,RM,M,BAILEY, philip,$145073,watertown,NY,
CU-06401059,RM,M,BAILEY, bobby,$189098,watertown,NY,
CU-19930868^,RM,M,BAILEY, johnny,$290057,poughkeepsie,NY,
CU-45574854,RMS,M,BAILEY, bradley,$109719,buffalo,NY,
CU-53986637,RR,F,BAILEY, mary,$161341,buffalo,NY,
CU-66572199,RMS,F,BAILEY, patricia,$111045,buffalo,NY,
CU-62224796,RR,F,BAILEY, jennifer,$187472,buffalo,NY,
CU-68284978,RR,F,BAILEY, linda,$186421,buffalo,NY,
CU-96393855,RM,F,BAILEY, elizabeth,$180195,buffalo,NY,
CU-18023322,RMS,F,BAILEY, barbara,$195027,buffalo,NY,
CU-71625881,RM,F,BAILEY, susan,$107585,buffalo,NY,
CU-11388147,RM,F,BAILEY, jessica,$178707,buffalo,NY,
CU-50084688,RR,F,BAILEY, sarah,$164662,buffalo,NY,
CU-51105618,RMS,F,BAILEY, karen,$39776,buffalo,NY,
CU-24372686,RR,F,BAILEY, nancy,$66498,buffalo,NY,
CU-61044620,RR,F,BAILEY, lisa,$122744,buffalo,NY,
CU-39908390,RR,F,BAILEY, margaret,$164070,buffalo,NY,
CU-77068321,RR,F,BAILEY, betty,$243287,buffalo,NY,
CU-76081114,RM,F,BAILEY, sandra,$236964,buffalo,NY,
CU-47079508,RR,F,BAILEY, ashley,$210027,buffalo,NY,
CU-98745999,RR,F,BAILEY, dorothy,$53815,buffalo,NY,
CU-27949343,RR,F,BAILEY, kimberly,$104208,buffalo,NY,
CU-89187382,RMS,F,BAILEY, emily,$91101,buffalo,NY,
CU-75445352,RR,F,BAILEY, donna,$205582,buffalo,NY,
CU-53101955,RR,F,BAILEY, michelle,$40350,buffalo,NY,
CU-82845224,RR,F,BAILEY, carol,$100764,buffalo,NY,
CU-28693452,RM,F,BAILEY, amanda,$85511,buffalo,NY,
CU-21902347,RR,F,BAILEY, melissa,$257327,buffalo,NY,
CU-56777399,RR,F,BAILEY, deborah,$188851,buffalo,NY,
CU-11067408,RMS,F,BAILEY, stephanie,$103412,buffalo,NY,
CU-52601688,RR,F,BAILEY, rebecca,$102355,buffalo,NY,
CU-57947701,RR,F,BAILEY, laura,$226365,buffalo,NY,
CU-91928784,RR,F,BAILEY, sharon,$102413,buffalo,NY,
CU-25979128,RMS,F,BAILEY, cynthia,$263148,buffalo,NY,
CU-51883367,RMS,F,BAILEY, kathleen,$65536,buffalo,NY,
CU-38055625,RR,F,BAILEY, amy,$194981,buffalo,NY,
CU-46572479,RR,F,BAILEY, shirley,$223200,buffalo,NY,
CU-85528171,RM,F,BAILEY, angela,$57712,buffalo,NY,
CU-26386676,RR,F,BAILEY, helen,$269467,buffalo,NY,
CU-21272174,RM,F,BAILEY, anna,$190893,buffalo,NY,
CU-94556797,RR,F,BAILEY, brenda,$129264,buffalo,NY,
CU-38267150,RR,F,BAILEY, pamela,$225731,buffalo,NY,
CU-39500634,RR,F,BAILEY, nicole,$218637,buffalo,NY,
CU-45213223,RR,F,BAILEY, samantha,$253582,buffalo,NY,
CU-36541287,RR,F,BAILEY, katherine,$92558,buffalo,NY,
CU-72539201,RR,F,BAILEY, emma,$232913,buffalo,NY,
CU-87082987,RR,F,BAILEY, ruth,$109759,buffalo,NY,
CU-47441982,RR,F,BAILEY, christine,$297696,buffalo,NY,
CU-35449796,RR,F,BAILEY, catherine,$238495,buffalo,NY,
CU-70067703,RR,F,BAILEY, debra,$138988,buffalo,NY,
CU-95414388,RR,F,BAILEY, rachel,$62008,buffalo,NY,
CU-09046082,RR,F,BAILEY, carolyn,$233548,buffalo,NY,
CU-01929574,RR,F,BAILEY, janet,$181716,buffalo,NY,
CU-74731601,RR,F,BAILEY, virginia,$109246,buffalo,NY,
CU-99424660,RR,F,BAILEY, maria,$214741,buffalo,NY,
CU-85579743,RR,F,BAILEY, heather,$53300,buffalo,NY,
CU-86803161,RMS,F,BAILEY, diane,$234343,buffalo,NY,
CU-82022369,RR,F,BAILEY, julie,$41470,buffalo,NY,
CU-33785619,RR,F,BAILEY, joyce,$241831,buffalo,NY,
CU-15914370,RR,F,BAILEY, victoria,$155466,buffalo,NY,
CU-53901545,RR,F,BAILEY, kelly,$136743,buffalo,NY,
CU-03916260,RMS,F,BAILEY, christina,$113055,buffalo,NY,
CU-35362019,RR,F,BAILEY, lauren,$183380,buffalo,NY,
CU-13303315,RR,F,BAILEY, joan,$138966,buffalo,NY,
CU-39757832,RR,F,BAILEY, evelyn,$84691,buffalo,NY,
CU-91723933,RMS,F,BAILEY, olivia,$88612,buffalo,NY,
CU-80679491,RR,F,BAILEY, judith,$92439,buffalo,NY,
CU-38531935,RR,F,BAILEY, megan,$213242,buffalo,NY,
CU-65065016,RR,F,BAILEY, cheryl,$145783,buffalo,NY,
CU-84051681,RR,F,BAILEY, martha,$187368,buffalo,NY,
CU-35958932,RMS,F,BAILEY, andrea,$36481,buffalo,NY,
CU-58277873,RR,F,BAILEY, frances,$243837,buffalo,NY,
CU-60114574,RM,F,BAILEY, hannah,$32047,buffalo,NY,
CU-56818031,RR,F,BAILEY, jacqueline,$239511,buffalo,NY,
CU-86881325,RMS,F,BAILEY, ann,$270102,buffalo,NY,
CU-83656546,RMS,F,BAILEY, gloria,$69064,buffalo,NY,
CU-24490801,RR,F,BAILEY, jean,$112323,buffalo,NY,
CU-03438353,RR,F,BAILEY, kathryn,$226554,buffalo,NY,
CU-11601466,RM,F,BAILEY, alice,$195693,buffalo,NY,
CU-27479649,RMS,F,BAILEY, teresa,$66320,buffalo,NY,
CU-72340913,RR,F,BAILEY, sara,$72553,buffalo,NY,
CU-16775800,RR,F,BAILEY, janice,$235904,buffalo,NY,
CU-22762555,RMS,F,BAILEY, doris,$165668,buffalo,NY,
CU-18274692,RR,F,BAILEY, madison,$60726,buffalo,NY,
CU-13440724,RR,F,BAILEY, julia,$182027,buffalo,NY,
CU-64883043,RM,F,BAILEY, grace,$118821,buffalo,NY,
CU-53955206,RMS,F,BAILEY, judy,$249066,buffalo,NY,
CU-87702644,RMS,F,BAILEY, abigail,$33120,buffalo,NY,
CU-32141363,RMS,F,BAILEY, marie,$69177,buffalo,NY,
CU-72325763,RM,F,BAILEY, denise,$120568,buffalo,NY,
CU-40958659,RMS,F,BAILEY, beverly,$193420,buffalo,NY,
CU-70041259,RMS,F,BAILEY, amber,$216558,buffalo,NY,
CU-52975222,RR,F,BAILEY, theresa,$111204,buffalo,NY,
CU-90693417,RM,F,BAILEY, marilyn,$89332,buffalo,NY,
CU-85583088,RM,F,BAILEY, danielle,$201397,buffalo,NY,
CU-73094291,RR,F,BAILEY, diana,$134825,buffalo,NY,
CU-76053274,RMS,F,BAILEY, brittany,$43956,buffalo,NY,
CU-18629599,RM,F,BAILEY, natalie,$134753,buffalo,NY,
CU-25833851,RMS,F,BAILEY, sophia,$110940,buffalo,NY,
CU-51026330,RM,F,BAILEY, rose,$216661,buffalo,NY,
CU-76273903,RR,F,BAILEY, isabella,$155953,buffalo,NY,
CU-57131286,RR,F,BAILEY, alexis,$144686,buffalo,NY,
CU-21001992,RMS,F,BAILEY, kayla,$229395,buffalo,NY,
CU-52873517,RM,F,BAILEY, charlotte,$44664,buffalo,NY,
CU-39306526,RM,M,REED, james,$288586,new%york,NY,
CU-57115728,RR,M,REED, john,$313209,jamestown,NY,
CU-42805363^,RMS,M,REED, robert,$158309,poughkeepsie,NY,
CU-09361250,RMS,M,REED, michael,$287473,oswego,NY,
CU-27289997,RMS,M,REED, william,$333300,lockport,NY,
CU-45967682,RR,M,REED, david,$66069,watervliet,NY,
CU-38991059,RM,M,REED, richard,$52123,amsterdam,NY,
CU-53633699,RM,M,REED, joseph,$298411,kingston,NY,
CU-82518193,RR,M,REED, thomas,$171390,mechanicville,NY,
CU-76576055,RR,M,REED, charles,$147375,poughkeepsie,NY,
CU-38375339,RR,M,REED, christopher,$61558,kingston,NY,
CU-84330030,RM,M,REED, daniel,$238412,new%rochelle,NY,
CU-57696209^,RR,M,REED, matthew,$267132,middletown,NY,
CU-10966117,RM,M,REED, anthony,$231778,oswego,NY,
CU-07749364,RMS,M,REED, donald,$299632,kingston,NY,
CU-40977622,RMS,M,REED, mark,$121976,glen%cove,NY,
CU-48150510^,RR,M,REED, paul,$248707,binghamton,NY,
CU-28772213,RMS,M,REED, steven,$295495,johnstown,NY,
CU-44732506,RMS,M,REED, andrew,$302794,lackawanna,NY,
CU-53229754,RM,M,REED, kenneth,$154164,gloversville,NY,
CU-43492378,RM,M,REED, joshua,$156048,auburn,NY,
CU-74163276,RM,M,REED, kevin,$319155,watervliet,NY,
CU-25957700,RR,M,REED, brian,$253671,hudson,NY,
CU-88913793,RM,M,REED, george,$180870,rensselaer,NY,
CU-01949446^,RM,M,REED, edward,$322450,oswego,NY,
CU-11942127,RMS,M,REED, ronald,$134451,geneva,NY,
CU-39387795,RM,M,REED, timothy,$148028,auburn,NY,
CU-66970279@,RMS,M,REED, jason,$257348,poughkeepsie,NY,
CU-74674290^,RMS,M,REED, jeffrey,$223095,albany,NY,
CU-48021584,RM,M,REED, ryan,$103943,syracuse,NY,
CU-19757089,RM,M,REED, jacob,$212237,schenectady,NY,
CU-34455176,RR,M,REED, gary,$243445,utica,NY,
CU-76660972,RM,M,REED, nicholas,$193993,lackawanna,NY,
CU-39473147,RMS,M,REED, eric,$161467,salamanca,NY,
CU-01436890,RM,M,REED, jonathan,$170371,ithaca,NY,
CU-86630931,RM,M,REED, stephen,$168588,kingston,NY,
CU-81665850@,RMS,M,REED, larry,$151358,,NY,
CU-14627358,RMS,M,REED, justin,$161080,canandaigua,NY,
CU-26915240,RM,M,REED, scott,$218980,troy,NY,
CU-85823821,RR,M,REED, brandon,$314563,jamestown,NY,
CU-93825722@,RM,M,REED, benjamin,$146791,syracuse,NY,
CU-53481181,RMS,M,REED, samuel,$269950,cohoes,NY,
CU-09931438@,RR,M,REED, frank,$237442,binghamton,NY,
CU-11968939,RMS,M,REED, gregory,$77369,niagara%falls,NY,
CU-45404536,RMS,M,REED, raymond,$325712,hornell,NY,
CU-85812126,RR,M,REED, alexander,$143638,utica,NY,
CU-53516193,RM,M,REED, patrick,$197613,batavia,NY,
CU-39334318^,RMS,M,REED, jack,$294986,elmira,NY,
CU-95218750,RMS,M,REED, dennis,$63350,little%falls,NY,
CU-38885765,RR,M,REED, jerry,$54672,binghamton,NY,
CU-95835113,RM,M,REED, tyler,$307793,salamanca,NY,
CU-88599373,RM,M,REED, aaron,$112390,salamanca,NY,
CU-25510653@,RMS,M,REED, jose,$252552,peekskill,NY,
CU-46426802,RM,M,REED, henry,$285189,new%rochelle,NY,
CU-18113025,RM,M,REED, adam,$257617,batavia,NY,
CU-56999483@,RM,M,REED, douglas,$288208,hornell,NY,
CU-82720796@,RM,M,REED, nathan,$234017,oneida,NY,
CU-95194001,RMS,M,REED, peter,$271134,beacon,NY,
CU-20649258,RM,M,REED, zachary,$210405,new%york,NY,
CU-79921127,RMS,M,REED, kyle,$105166,batavia,NY,
CU-10772522,RMS,M,REED, walter,$58799,ogdensburg,NY,
CU-76464139,RMS,M,REED, harold,$132851,hornell,NY,
CU-38310868@,RMS,M,REED, jeremy,$133324,salamanca,NY,
CU-62836763@,RR,M,REED, ethan,$155477,ogdensburg,NY,
CU-08075784,RMS,M,REED, carl,$148268,saratoga%springs,NY,
CU-15184170,RM,M,REED, keith,$54564,mechanicville,NY,
CU-72419527,RM,M,REED, roger,$334267,rensselaer,NY,
CU-71475651,RMS,M,REED, gerald,$251860,canandaigua,NY,
CU-45286470,RR,M,REED, christian,$339153,auburn,NY,
CU-08298289,RMS,M,REED, terry,$292902,glens%falls,NY,
CU-53866348,RM,M,REED, sean,$85036,rochester,NY,
CU-61049972,RR,M,REED, arthur,$247361,oswego,NY,
CU-18016480^,RMS,M,REED, austin,$222447,watervliet,NY,
CU-88767151^,RM,M,REED, noah,$260082,oneida,NY,
CU-17011587,RMS,M,REED, lawrence,$137839,corning,NY,
CU-67808335,RM,M,REED, jesse,$319251,peekskill,NY,
CU-56233495,RMS,M,REED, joe,$168909,oneonta,NY,
CU-31737883,RM,M,REED, bryan,$55563,cohoes,NY,
CU-18034888,RM,M,REED, billy,$166894,port%jervis,NY,
CU-73040373,RM,M,REED, jordan,$62911,utica,NY,
CU-57590680,RR,M,REED, albert,$149854,corning,NY,
CU-19964680,RMS,M,REED, dylan,$118404,auburn,NY,
CU-52330741,RR,M,REED, bruce,$320473,watertown,NY,
CU-81972961,RM,M,REED, willie,$234346,olean,NY,
CU-03744925,RMS,M,REED, gabriel,$68981,watervliet,NY,
CU-68712073,RM,M,REED, alan,$349324,niagara%falls,NY,
CU-71147640,RMS,M,REED, juan,$57488,middletown,NY,
CU-04945611@,RMS,M,REED, logan,$145666,fulton,NY,
CU-18059259,RMS,M,REED, wayne,$179099,syracuse,NY,
CU-41344501,RM,M,REED, ralph,$151597,lackawanna,NY,
CU-07277515@,RM,M,REED, roy,$177592,gloversville,NY,
CU-74685214,RMS,M,REED, eugene,$273383,oneida,NY,
CU-91334222,RMS,M,REED, randy,$249334,norwich,NY,
CU-62002800,RM,M,REED, vincent,$240554,little%falls,NY,
CU-93900645,RMS,M,REED, russell,$73603,mechanicville,NY,
CU-35667908,RR,M,REED, louis,$135023,geneva,NY,
CU-27261703,RM,M,REED, philip,$182438,dunkirk,NY,
CU-99646859,RMS,M,REED, bobby,$186493,north%tonawanda,NY,
CU-85082111,RM,M,REED, johnny,$156583,poughkeepsie,NY,
CU-32649534,RMS,M,REED, bradley,$91070,fulton,NY,
CU-20899300,RMS,F,REED, mary,$253897,fulton,NY,
CU-28573517,RR,F,REED, patricia,$75084,fulton,NY,
CU-98245330,RR,F,REED, jennifer,$195285,fulton,NY,
CU-86866380,RR,F,REED, linda,$223666,fulton,NY,
CU-94173472,RMS,F,REED, elizabeth,$43869,fulton,NY,
CU-49004992,RMS,F,REED, barbara,$46026,fulton,NY,
CU-78980700,RR,F,REED, susan,$189589,fulton,NY,
CU-76030433,RMS,F,REED, jessica,$188453,fulton,NY,
CU-63902962,RR,F,REED, sarah,$252245,fulton,NY,
CU-44087968,RR,F,REED, karen,$114350,fulton,NY,
CU-37826643,RR,F,REED, nancy,$68776,fulton,NY,
CU-39171825,RR,F,REED, lisa,$140615,fulton,NY,
CU-08362382,RM,F,REED, margaret,$119069,fulton,NY,
CU-06507829,RR,F,REED, betty,$92933,fulton,NY,
CU-45355924,RM,F,REED, sandra,$216746,fulton,NY,
CU-71843667,RR,F,REED, ashley,$157929,fulton,NY,
CU-77478831,RR,F,REED, dorothy,$247905,fulton,NY,
CU-43365249,RR,F,REED, kimberly,$83453,fulton,NY,
CU-10366442,RR,F,REED, emily,$88456,fulton,NY,
CU-68936522,RMS,F,REED, donna,$237447,fulton,NY,
CU-07119705,RR,F,REED, michelle,$218880,fulton,NY,
CU-43115835,RM,F,REED, carol,$184873,fulton,NY,
